transaction_id,customer_id,amount,payment_method,failure_code,direction,attempt_number,timestamp,recovered
TXN10936,CUST8270,424.47,UPI,MANDATE_EXPIRED,subscription_lapsed,2,2026-08-08 15:45:18,0
TXN10937,CUST6417,2185.29,Net Banking,CARD_EXPIRED,payment_failure,1,2026-08-31 03:49:32,0
TXN10938,CUST8774,661.65,Debit Card,SUBSCRIPTION_PAUSED,subscription_lapsed,4,2026-08-15 11:24:46,0
TXN10939,CUST7793,1447.17,UPI,MANDATE_EXPIRED,subscription_lapsed,2,2026-08-14 13:22:03,1
TXN10940,CUST2127,3353.9,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-11 23:50:54,1
TXN10941,CUST5088,10116.03,Debit Card,CARD_EXPIRED,payment_failure,1,2026-08-19 14:39:37,0
TXN10942,CUST1323,8989.67,UPI,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-15 11:45:02,0
TXN10943,CUST5876,3044.7,Credit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-25 23:48:51,1
TXN10944,CUST8052,9267.25,Net Banking,UPI_TIMEOUT,payment_failure,4,2026-09-03 04:42:45,1
TXN10945,CUST2422,2278.47,Debit Card,PLAN_UPGRADE_FAILED,subscription_lapsed,2,2026-08-06 07:42:35,0
TXN10946,CUST7566,5394.5,Credit Card,BANK_SERVER_DOWN,payment_failure,3,2026-08-14 15:09:27,0
TXN10947,CUST3419,1886.71,Credit Card,INSUFFICIENT_FUNDS,payment_failure,3,2026-09-03 16:04:12,0
TXN10948,CUST3529,426.16,Credit Card,BANK_SERVER_DOWN,payment_failure,1,2026-08-15 19:01:26,0
TXN10949,CUST8627,67969.82,UPI,INVOICE_OVERDUE,b2b_receivable,1,2026-09-02 01:24:54,1
TXN10950,CUST5945,565.94,Debit Card,CART_ABANDONED,checkout_abandonment,2,2026-08-23 03:03:13,0
TXN10951,CUST1960,9802.58,Credit Card,WRONG_OTP,payment_failure,1,2026-08-13 21:54:46,0
TXN10952,CUST8260,7118.01,Debit Card,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-14 18:31:47,0
TXN10953,CUST3430,10353.3,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-18 19:16:23,0
TXN10954,CUST9524,3240.53,UPI,WRONG_OTP,payment_failure,1,2026-08-19 16:52:59,0
TXN10955,CUST9984,1394.78,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-09 07:05:48,1
TXN10956,CUST9870,106106.8,UPI,INVOICE_OVERDUE,b2b_receivable,1,2026-08-05 09:59:59,0
TXN10957,CUST6781,6019.38,Net Banking,UPI_TIMEOUT,payment_failure,4,2026-08-09 09:15:03,1
TXN10958,CUST6035,326149.28,UPI,INVOICE_OVERDUE,b2b_receivable,1,2026-08-22 04:01:32,1
TXN10959,CUST3717,4166.19,Credit Card,CART_ABANDONED,checkout_abandonment,3,2026-08-12 15:53:31,0
TXN10960,CUST3396,14888.79,Credit Card,BANK_SERVER_DOWN,payment_failure,2,2026-08-10 17:12:45,1
TXN10961,CUST6925,14602.09,Net Banking,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-19 17:13:17,1
TXN10962,CUST6111,2622.9,Debit Card,WRONG_OTP,payment_failure,1,2026-08-09 00:04:58,1
TXN10963,CUST1440,13994.53,Credit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-07 12:48:44,0
TXN10964,CUST5521,7879.82,Credit Card,CART_ABANDONED,checkout_abandonment,3,2026-08-31 14:51:47,1
TXN10965,CUST9393,1326.1,Net Banking,CART_ABANDONED,checkout_abandonment,2,2026-08-19 03:14:36,0
TXN10966,CUST8716,209234.75,Credit Card,INVOICE_OVERDUE,b2b_receivable,1,2026-08-30 04:36:21,1
TXN10967,CUST6491,11947.08,Credit Card,INSUFFICIENT_FUNDS,payment_failure,2,2026-08-23 11:05:00,0
TXN10968,CUST6455,2984.0,Credit Card,CARD_EXPIRED,payment_failure,1,2026-08-21 20:24:07,0
TXN10969,CUST5237,13082.99,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-14 05:04:11,0
TXN10970,CUST8471,492.75,Credit Card,PLAN_UPGRADE_FAILED,subscription_lapsed,2,2026-08-07 04:08:33,0
TXN10971,CUST5602,584.76,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-08-13 07:27:21,0
TXN10972,CUST6523,6991.39,Debit Card,UPI_TIMEOUT,payment_failure,2,2026-08-30 15:06:57,1
TXN10973,CUST6626,7238.79,Credit Card,UPI_TIMEOUT,payment_failure,4,2026-08-22 01:03:55,0
TXN10974,CUST3344,1367.81,Net Banking,UPI_TIMEOUT,payment_failure,2,2026-08-22 02:21:48,1
TXN10975,CUST4571,9395.39,Credit Card,CARD_EXPIRED,payment_failure,1,2026-08-28 00:31:09,0
TXN10976,CUST4675,2571.88,UPI,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-22 06:15:38,1
TXN10977,CUST3903,3632.07,Net Banking,CHECKOUT_TIMEOUT,checkout_abandonment,4,2026-08-14 22:03:22,0
TXN10978,CUST9579,2416.17,Credit Card,MANDATE_REVOKED,subscription_lapsed,1,2026-08-31 05:56:58,0
TXN10979,CUST8994,12814.5,Net Banking,CARD_EXPIRED,payment_failure,4,2026-08-30 22:24:04,0
TXN10980,CUST4470,11975.83,Net Banking,CARD_EXPIRED,payment_failure,1,2026-08-15 04:31:10,0
TXN10981,CUST5528,331936.53,UPI,INVOICE_OVERDUE,b2b_receivable,2,2026-08-28 09:49:38,0
TXN10982,CUST6293,7862.27,Net Banking,CHECKOUT_TIMEOUT,checkout_abandonment,1,2026-08-18 02:46:06,0
TXN10983,CUST3181,4628.28,Net Banking,INSUFFICIENT_FUNDS,payment_failure,2,2026-09-01 12:24:16,0
TXN10984,CUST5336,194485.51,Debit Card,CREDIT_LIMIT_HIT,b2b_receivable,4,2026-08-21 04:30:56,0
TXN10985,CUST9625,50778.16,UPI,INVOICE_OVERDUE,b2b_receivable,2,2026-09-01 04:45:19,1
TXN10986,CUST9383,1937.81,UPI,SUBSCRIPTION_PAUSED,subscription_lapsed,1,2026-08-28 15:14:53,1
TXN10987,CUST8264,14097.92,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-16 15:52:41,0
TXN10988,CUST5331,2762.27,Debit Card,UPI_TIMEOUT,payment_failure,1,2026-08-31 17:05:11,1
TXN10989,CUST1908,10742.1,UPI,UPI_TIMEOUT,payment_failure,1,2026-08-19 22:16:03,1
TXN10990,CUST1408,2357.32,Credit Card,MANDATE_EXPIRED,subscription_lapsed,1,2026-08-24 22:55:32,1
TXN10991,CUST8951,4977.73,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-09-03 19:56:35,0
TXN10992,CUST6276,5560.51,Credit Card,CART_ABANDONED,checkout_abandonment,2,2026-08-11 09:47:05,1
TXN10993,CUST2889,8589.48,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-08 16:49:36,0
TXN10994,CUST5466,25303.72,Debit Card,CREDIT_LIMIT_HIT,b2b_receivable,4,2026-08-09 22:56:29,0
TXN10995,CUST2539,3710.24,UPI,SHIPPING_CONFUSION,checkout_abandonment,1,2026-08-08 17:06:51,0
TXN10996,CUST4145,4770.53,Credit Card,UPI_TIMEOUT,payment_failure,1,2026-09-01 10:24:25,0
TXN10997,CUST2876,3991.66,Debit Card,INSUFFICIENT_FUNDS,payment_failure,1,2026-08-17 17:06:59,0
TXN10998,CUST3443,10139.84,UPI,UPI_TIMEOUT,payment_failure,3,2026-08-30 03:50:23,0
TXN10999,CUST9765,1662.67,Debit Card,SUBSCRIPTION_PAUSED,subscription_lapsed,2,2026-08-20 17:10:44,0
